2016-01-20 11:34:47,152 : INFO : site=yelp, ftype=JointAll, index=38, rmse=0.10778, rho=0.18583, mse=0.01162, mae=0.08177
2016-01-20 11:47:54,949 : INFO : site=yelp, ftype=JointAll, index=39, rmse=0.10729, rho=0.15773, mse=0.01151, mae=0.08073
2016-01-20 12:01:06,364 : INFO : site=yelp, ftype=JointAll, index=40, rmse=0.10915, rho=0.18575, mse=0.01191, mae=0.08167
2016-01-20 12:14:18,704 : INFO : site=yelp, ftype=JointAll, index=41, rmse=0.10964, rho=0.18917, mse=0.01202, mae=0.08173
2016-01-20 12:27:35,782 : INFO : site=yelp, ftype=JointAll, index=42, rmse=0.10780, rho=0.18135, mse=0.01162, mae=0.08142
2016-01-20 12:40:49,622 : INFO : site=yelp, ftype=JointAll, index=43, rmse=0.10914, rho=0.16535, mse=0.01191, mae=0.08196
2016-01-20 12:53:53,337 : INFO : site=yelp, ftype=JointAll, index=44, rmse=0.10835, rho=0.18752, mse=0.01174, mae=0.08137
2016-01-20 13:06:06,726 : INFO : site=yelp, ftype=JointAll, index=45, rmse=0.11229, rho=0.17280, mse=0.01261, mae=0.08324
2016-01-20 13:18:23,110 : INFO : site=yelp, ftype=JointAll, index=46, rmse=0.10902, rho=0.18499, mse=0.01189, mae=0.08209
2016-01-20 13:30:39,668 : INFO : site=yelp, ftype=JointAll, index=47, rmse=0.10657, rho=0.17592, mse=0.01136, mae=0.08062
2016-01-20 13:43:57,837 : INFO : site=yelp, ftype=JointAll, index=48, rmse=0.11169, rho=0.18642, mse=0.01248, mae=0.08349
2016-01-20 13:56:36,628 : INFO : site=yelp, ftype=JointAll, index=49, rmse=0.11027, rho=0.16019, mse=0.01216, mae=0.08290
2016-01-20 13:59:52,869 : INFO : site=yelp, ftype=JointSemantic, index=0, rmse=0.10934, rho=0.21029, mse=0.01196, mae=0.08168
2016-01-20 14:03:07,264 : INFO : site=yelp, ftype=JointSemantic, index=1, rmse=0.10898, rho=0.19986, mse=0.01188, mae=0.08220
2016-01-20 14:06:23,175 : INFO : site=yelp, ftype=JointSemantic, index=2, rmse=0.11049, rho=0.22084, mse=0.01221, mae=0.08206
2016-01-20 14:09:38,550 : INFO : site=yelp, ftype=JointSemantic, index=3, rmse=0.10954, rho=0.23159, mse=0.01200, mae=0.08210
2016-01-20 14:13:02,531 : INFO : site=yelp, ftype=JointSemantic, index=4, rmse=0.10650, rho=0.21168, mse=0.01134, mae=0.08003
2016-01-20 14:16:32,945 : INFO : site=yelp, ftype=JointSemantic, index=5, rmse=0.10973, rho=0.20582, mse=0.01204, mae=0.08210
2016-01-20 14:20:01,484 : INFO : site=yelp, ftype=JointSemantic, index=6, rmse=0.10863, rho=0.21510, mse=0.01180, mae=0.08140
2016-01-20 14:23:32,468 : INFO : site=yelp, ftype=JointSemantic, index=7, rmse=0.10785, rho=0.21303, mse=0.01163, mae=0.08108
2016-01-20 14:27:01,922 : INFO : site=yelp, ftype=JointSemantic, index=8, rmse=0.10724, rho=0.22745, mse=0.01150, mae=0.08037
2016-01-20 14:30:30,621 : INFO : site=yelp, ftype=JointSemantic, index=9, rmse=0.10859, rho=0.23448, mse=0.01179, mae=0.08161
2016-01-20 14:34:01,010 : INFO : site=yelp, ftype=JointSemantic, index=10, rmse=0.10768, rho=0.20369, mse=0.01160, mae=0.08119
2016-01-20 14:37:31,158 : INFO : site=yelp, ftype=JointSemantic, index=11, rmse=0.10834, rho=0.22989, mse=0.01174, mae=0.08097
2016-01-20 14:41:00,835 : INFO : site=yelp, ftype=JointSemantic, index=12, rmse=0.10863, rho=0.22810, mse=0.01180, mae=0.08162
2016-01-20 14:44:31,278 : INFO : site=yelp, ftype=JointSemantic, index=13, rmse=0.10697, rho=0.23065, mse=0.01144, mae=0.08061
2016-01-20 14:48:02,832 : INFO : site=yelp, ftype=JointSemantic, index=14, rmse=0.10664, rho=0.21224, mse=0.01137, mae=0.08055
2016-01-20 14:51:33,341 : INFO : site=yelp, ftype=JointSemantic, index=15, rmse=0.10802, rho=0.21970, mse=0.01167, mae=0.08113
2016-01-20 14:55:02,177 : INFO : site=yelp, ftype=JointSemantic, index=16, rmse=0.10886, rho=0.20403, mse=0.01185, mae=0.08208
2016-01-20 14:58:33,802 : INFO : site=yelp, ftype=JointSemantic, index=17, rmse=0.10674, rho=0.22686, mse=0.01139, mae=0.08020
2016-01-20 15:02:05,758 : INFO : site=yelp, ftype=JointSemantic, index=18, rmse=0.10815, rho=0.21001, mse=0.01170, mae=0.08095
2016-01-20 15:05:37,007 : INFO : site=yelp, ftype=JointSemantic, index=19, rmse=0.10612, rho=0.22062, mse=0.01126, mae=0.08007
2016-01-20 15:09:08,515 : INFO : site=yelp, ftype=JointSemantic, index=20, rmse=0.10704, rho=0.22653, mse=0.01146, mae=0.08060
2016-01-20 15:12:39,004 : INFO : site=yelp, ftype=JointSemantic, index=21, rmse=0.10871, rho=0.22375, mse=0.01182, mae=0.08143
2016-01-20 15:16:10,200 : INFO : site=yelp, ftype=JointSemantic, index=22, rmse=0.10791, rho=0.20325, mse=0.01164, mae=0.08145
2016-01-20 15:19:42,221 : INFO : site=yelp, ftype=JointSemantic, index=23, rmse=0.10684, rho=0.22481, mse=0.01141, mae=0.08020
2016-01-20 15:23:12,742 : INFO : site=yelp, ftype=JointSemantic, index=24, rmse=0.10923, rho=0.21127, mse=0.01193, mae=0.08174
2016-01-20 15:26:45,611 : INFO : site=yelp, ftype=JointSemantic, index=25, rmse=0.10761, rho=0.22683, mse=0.01158, mae=0.08081
2016-01-20 15:30:12,547 : INFO : site=yelp, ftype=JointSemantic, index=26, rmse=0.10577, rho=0.23486, mse=0.01119, mae=0.07963
2016-01-20 15:33:30,478 : INFO : site=yelp, ftype=JointSemantic, index=27, rmse=0.10803, rho=0.22247, mse=0.01167, mae=0.08090
